date,country,country_name,region,location,transit,workplace,residential,retail_recr,grocery_pharm,parks
2020-05-21,US,United States,New Mexico,Quay County,-0.1,-0.33,NA,NA,NA,NA
2020-05-21,US,United States,New Mexico,Roosevelt County,NA,NA,NA,-0.23,NA,NA
2020-05-21,US,United States,New Mexico,San Miguel County,NA,NA,NA,-0.13,0.29,NA
2020-05-21,US,United States,New Mexico,Santa Fe County,NA,NA,NA,-0.26,0.11,0.31
2020-05-21,US,United States,New Mexico,Socorro County,NA,NA,NA,-0.28,NA,NA
2020-05-21,US,United States,New Mexico,Torrance County,0.06,-0.34,NA,NA,NA,NA
2020-05-21,US,United States,New Mexico,Valencia County,NA,NA,NA,0,0.31,0.2
2020-05-21,US,United States,New York,Albany County,NA,NA,NA,-0.45,-0.03,0.89
2020-05-21,US,United States,New York,Bronx County,NA,NA,NA,-0.39,-0.04,-0.07
2020-05-21,US,United States,New York,Cattaraugus County,NA,NA,NA,-0.09,0.12,0.05
2020-05-21,US,United States,New York,Chautauqua County,NA,NA,NA,-0.1,0.19,NA
2020-05-21,US,United States,New York,Chenango County,NA,NA,NA,-0.11,0.21,NA
2020-05-21,US,United States,New York,Columbia County,NA,NA,NA,-0.27,0.22,NA
2020-05-21,US,United States,New York,Delaware County,NA,NA,NA,-0.17,0.17,NA
2020-05-21,US,United States,New York,Erie County,NA,NA,NA,-0.31,0.03,1.46
2020-05-21,US,United States,New York,Franklin County,NA,NA,NA,-0.2,0.28,NA
2020-05-21,US,United States,New York,Genesee County,NA,NA,NA,-0.19,0.16,NA
2020-05-21,US,United States,New York,Herkimer County,NA,NA,NA,0.02,0.21,NA
2020-05-21,US,United States,New York,Kings County,NA,NA,NA,-0.42,-0.06,0.39
2020-05-21,US,United States,New York,Livingston County,NA,NA,NA,-0.13,0.25,NA
2020-05-21,US,United States,New York,Monroe County,NA,NA,NA,-0.32,0.03,1.57
2020-05-21,US,United States,New York,Nassau County,NA,NA,NA,-0.42,-0.05,1.21
2020-05-21,US,United States,New York,Niagara County,NA,NA,NA,-0.17,0.19,1.58
2020-05-21,US,United States,New York,Onondaga County,NA,NA,NA,-0.31,0.06,1.8
2020-05-21,US,United States,New York,Orange County,NA,NA,NA,-0.33,0.02,1.69
2020-05-21,US,United States,New York,Oswego County,NA,NA,NA,0.01,0.25,-0.07
2020-05-21,US,United States,New York,Putnam County,NA,NA,NA,-0.43,0.11,-0.56
2020-05-21,US,United States,New York,Rensselaer County,NA,NA,NA,-0.21,-0.17,0.36
2020-05-21,US,United States,New York,Rockland County,NA,NA,NA,-0.4,-0.07,1.5
2020-05-21,US,United States,New York,Schenectady County,NA,NA,NA,-0.21,0.08,-0.03
2020-05-21,US,United States,New York,Schuyler County,NA,-0.33,NA,NA,NA,NA
2020-05-21,US,United States,New York,St. Lawrence County,NA,NA,NA,-0.1,0.19,0.23
2020-05-21,US,United States,New York,Suffolk County,NA,NA,NA,-0.34,-0.02,1.76
2020-05-21,US,United States,New York,Tioga County,NA,NA,NA,-0.07,0.17,NA
2020-05-21,US,United States,New York,Ulster County,NA,NA,NA,-0.25,0.05,1.77
2020-05-21,US,United States,New York,Washington County,NA,NA,NA,0.04,0.08,NA
2020-05-21,US,United States,New York,Westchester County,NA,NA,NA,-0.43,-0.05,0.44
2020-05-21,US,United States,New York,Yates County,NA,NA,NA,NA,0.27,NA
2020-05-21,US,United States,North Carolina,Alamance County,NA,NA,NA,-0.24,0,-0.17
2020-05-21,US,United States,North Carolina,Alleghany County,NA,-0.3,NA,NA,NA,NA
2020-05-21,US,United States,North Carolina,Ashe County,NA,NA,NA,0.07,-0.07,NA
2020-05-21,US,United States,North Carolina,Beaufort County,NA,NA,NA,-0.21,0.01,-0.05
2020-05-21,US,United States,North Carolina,Bladen County,NA,NA,NA,-0.08,0.12,NA
2020-05-21,US,United States,North Carolina,Buncombe County,NA,NA,NA,-0.27,-0.08,0.14
2020-05-21,US,United States,North Carolina,Cabarrus County,NA,NA,NA,-0.22,-0.04,-0.24
2020-05-21,US,United States,North Carolina,Camden County,NA,-0.33,NA,NA,NA,NA
2020-05-21,US,United States,North Carolina,Caswell County,NA,-0.27,NA,NA,NA,NA
2020-05-21,US,United States,North Carolina,Chatham County,NA,NA,NA,-0.27,-0.13,-0.06
2020-05-21,US,United States,North Carolina,Chowan County,NA,NA,NA,NA,-0.01,NA
2020-05-21,US,United States,North Carolina,Cleveland County,NA,NA,NA,-0.11,0.06,0.26
2020-05-21,US,United States,North Carolina,Craven County,NA,NA,NA,-0.29,-0.06,-0.33
2020-05-21,US,United States,North Carolina,Currituck County,NA,NA,NA,0.31,NA,NA
2020-05-21,US,United States,North Carolina,Davidson County,NA,NA,NA,-0.2,-0.04,-0.06
2020-05-21,US,United States,North Carolina,Duplin County,NA,NA,NA,-0.24,-0.02,NA
2020-05-21,US,United States,North Carolina,Edgecombe County,NA,NA,NA,-0.18,0.03,NA
2020-05-21,US,United States,North Carolina,Franklin County,NA,NA,NA,-0.2,0.01,NA
2020-05-21,US,United States,North Carolina,Gates County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,North Carolina,Granville County,NA,NA,NA,-0.21,-0.01,NA
2020-05-21,US,United States,North Carolina,Guilford County,NA,NA,NA,-0.31,-0.12,-0.59
2020-05-21,US,United States,North Carolina,Harnett County,NA,NA,NA,-0.12,0,-0.37
2020-05-21,US,United States,North Carolina,Henderson County,NA,NA,NA,-0.14,0.02,0.26
2020-05-21,US,United States,North Carolina,Hoke County,NA,NA,NA,-0.16,0.14,NA
2020-05-21,US,United States,North Carolina,Jackson County,NA,NA,NA,-0.19,0.11,-0.07
2020-05-21,US,United States,North Carolina,Jones County,NA,-0.3,NA,NA,NA,NA
2020-05-21,US,United States,North Carolina,Lenoir County,NA,NA,NA,-0.22,-0.02,NA
2020-05-21,US,United States,North Carolina,Macon County,NA,NA,NA,-0.09,0.2,0.4
2020-05-21,US,United States,North Carolina,Martin County,NA,NA,NA,-0.16,-0.1,NA
2020-05-21,US,United States,North Carolina,Mecklenburg County,NA,NA,NA,-0.34,-0.09,-0.42
2020-05-21,US,United States,North Carolina,Montgomery County,NA,NA,NA,-0.14,NA,-0.08
2020-05-21,US,United States,North Carolina,Nash County,NA,NA,NA,-0.18,-0.01,NA
2020-05-21,US,United States,North Carolina,Northampton County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,North Carolina,Orange County,NA,NA,NA,-0.44,-0.28,-0.36
2020-05-21,US,United States,North Carolina,Pasquotank County,NA,NA,NA,-0.15,-0.03,NA
2020-05-21,US,United States,North Carolina,Perquimans County,NA,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,North Carolina,Pitt County,NA,NA,NA,-0.26,-0.07,-0.45
2020-05-21,US,United States,North Carolina,Randolph County,NA,NA,NA,-0.21,-0.01,-0.15
2020-05-21,US,United States,North Carolina,Robeson County,NA,NA,NA,-0.12,0.09,-0.16
2020-05-21,US,United States,North Carolina,Rowan County,NA,NA,NA,-0.22,0,-0.19
2020-05-21,US,United States,North Carolina,Sampson County,NA,NA,NA,-0.1,0.06,NA
2020-05-21,US,United States,North Carolina,Stanly County,NA,NA,NA,-0.16,0.06,NA
2020-05-21,US,United States,North Carolina,Surry County,NA,NA,NA,-0.16,0.02,-0.01
2020-05-21,US,United States,North Carolina,Transylvania County,NA,NA,NA,-0.11,-0.02,-0.15
2020-05-21,US,United States,North Carolina,Vance County,NA,NA,NA,-0.16,-0.02,NA
2020-05-21,US,United States,North Carolina,Warren County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,North Carolina,Watauga County,NA,NA,NA,-0.37,-0.07,0.02
2020-05-21,US,United States,North Carolina,Wilkes County,NA,NA,NA,-0.24,0.02,-0.56
2020-05-21,US,United States,North Carolina,Yadkin County,NA,NA,NA,-0.18,-0.03,NA
2020-05-21,US,United States,North Dakota,Barnes County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,North Dakota,Burleigh County,NA,NA,NA,0.03,0.18,-0.02
2020-05-21,US,United States,North Dakota,Dunn County,NA,NA,NA,NA,NA,-0.34
2020-05-21,US,United States,North Dakota,McKenzie County,NA,NA,NA,-0.19,NA,NA
2020-05-21,US,United States,North Dakota,Mercer County,NA,-0.21,NA,NA,NA,NA
2020-05-21,US,United States,North Dakota,Mountrail County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,North Dakota,Ramsey County,NA,-0.2,NA,NA,NA,NA
2020-05-21,US,United States,North Dakota,Richland County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,North Dakota,Sargent County,NA,-0.4,NA,NA,NA,NA
2020-05-21,US,United States,North Dakota,Stutsman County,NA,NA,NA,0.03,NA,NA
2020-05-21,US,United States,North Dakota,Walsh County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,North Dakota,Williams County,NA,NA,NA,-0.03,0.04,NA
2020-05-21,US,United States,Ohio,Adams County,NA,NA,NA,-0.14,NA,NA
2020-05-21,US,United States,Ohio,Ashland County,NA,NA,NA,0.04,0.03,NA
2020-05-21,US,United States,Ohio,Athens County,NA,NA,NA,-0.35,-0.12,NA
2020-05-21,US,United States,Ohio,Belmont County,NA,NA,NA,-0.04,0.04,NA
2020-05-21,US,United States,Ohio,Butler County,NA,NA,NA,-0.13,0.01,0.39
2020-05-21,US,United States,Ohio,Champaign County,NA,NA,NA,-0.13,0.04,NA
2020-05-21,US,United States,Ohio,Clermont County,NA,NA,NA,-0.08,0.04,0.62
2020-05-21,US,United States,Ohio,Columbiana County,NA,NA,NA,0.05,0.23,NA
2020-05-21,US,United States,Ohio,Crawford County,NA,NA,NA,0.02,0.03,NA
2020-05-21,US,United States,Ohio,Darke County,NA,NA,NA,-0.02,0.09,NA
2020-05-21,US,United States,Ohio,Delaware County,NA,NA,NA,-0.2,0,0.61
2020-05-21,US,United States,Ohio,Fairfield County,NA,NA,NA,-0.1,0.1,0.26
2020-05-21,US,United States,Ohio,Franklin County,NA,NA,NA,-0.25,-0.07,-0.13
2020-05-21,US,United States,Ohio,Gallia County,NA,NA,NA,0,-0.04,NA
2020-05-21,US,United States,Ohio,Greene County,NA,NA,NA,-0.18,0.02,0.17
2020-05-21,US,United States,Ohio,Hamilton County,NA,NA,NA,-0.2,-0.02,0.12
2020-05-21,US,United States,Ohio,Hardin County,NA,NA,NA,0.01,NA,NA
2020-05-21,US,United States,Ohio,Henry County,NA,NA,NA,-0.14,0.02,NA
2020-05-21,US,United States,Ohio,Hocking County,NA,NA,NA,0.02,NA,-0.19
2020-05-21,US,United States,Ohio,Huron County,NA,NA,NA,-0.1,0.13,NA
2020-05-21,US,United States,Ohio,Jefferson County,NA,NA,NA,-0.05,0.1,NA
2020-05-21,US,United States,Ohio,Lake County,NA,NA,NA,-0.06,0.11,1.81
2020-05-21,US,United States,Ohio,Licking County,NA,NA,NA,-0.11,0.03,0.05
2020-05-21,US,United States,Ohio,Lorain County,NA,NA,NA,-0.03,0.06,1.79
2020-05-21,US,United States,Ohio,Madison County,NA,NA,NA,-0.18,0.16,NA
2020-05-21,US,United States,Ohio,Marion County,NA,NA,NA,-0.03,0.03,NA
2020-05-21,US,United States,Ohio,Meigs County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,Ohio,Miami County,NA,NA,NA,0,0.09,-0.05
2020-05-21,US,United States,Ohio,Montgomery County,NA,NA,NA,-0.14,0.01,0.16
2020-05-21,US,United States,Ohio,Morrow County,0.02,-0.32,0.1,NA,NA,NA
2020-05-21,US,United States,Ohio,Noble County,0,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Ohio,Paulding County,NA,-0.25,NA,NA,NA,NA
2020-05-21,US,United States,Ohio,Pickaway County,NA,NA,NA,-0.04,-0.03,NA
2020-05-21,US,United States,Ohio,Portage County,NA,NA,NA,-0.02,0.07,0.14
2020-05-21,US,United States,Ohio,Putnam County,NA,NA,NA,-0.1,-0.05,NA
2020-05-21,US,United States,Ohio,Ross County,NA,NA,NA,-0.04,0.15,NA
2020-05-21,US,United States,Ohio,Scioto County,NA,NA,NA,-0.1,0.03,NA
2020-05-21,US,United States,Ohio,Shelby County,NA,NA,NA,0.15,0.06,NA
2020-05-21,US,United States,Ohio,Summit County,NA,NA,NA,-0.1,0.05,1.27
2020-05-21,US,United States,Ohio,Tuscarawas County,NA,NA,NA,-0.05,0.04,NA
2020-05-21,US,United States,Ohio,Van Wert County,NA,NA,NA,-0.08,0.04,NA
2020-05-21,US,United States,Ohio,Warren County,NA,NA,NA,-0.17,0.08,0.99
2020-05-21,US,United States,Ohio,Wayne County,NA,NA,NA,-0.13,0,NA
2020-05-21,US,United States,Ohio,Wood County,NA,NA,NA,-0.12,0.01,-0.19
2020-05-21,US,United States,Oklahoma,Adair County,NA,-0.32,NA,NA,NA,NA
2020-05-21,US,United States,Oklahoma,Beckham County,NA,NA,NA,0.05,NA,NA
2020-05-21,US,United States,Oklahoma,Bryan County,NA,NA,NA,0.04,0.15,NA
2020-05-21,US,United States,Oklahoma,Canadian County,NA,NA,NA,0.06,0.16,0.85
2020-05-21,US,United States,Oklahoma,Cherokee County,NA,NA,NA,-0.03,0.2,NA
2020-05-21,US,United States,Oklahoma,Cleveland County,NA,NA,NA,-0.06,0.12,0.55
2020-05-21,US,United States,Oklahoma,Comanche County,NA,NA,NA,0.02,0.14,1.27
2020-05-21,US,United States,Oklahoma,Craig County,0.52,-0.2,NA,NA,NA,NA
2020-05-21,US,United States,Oklahoma,Custer County,NA,NA,NA,-0.02,0.07,NA
2020-05-21,US,United States,Oklahoma,Garfield County,NA,NA,NA,0.05,0.14,0.21
2020-05-21,US,United States,Oklahoma,Grady County,NA,NA,NA,-0.04,0.33,NA
2020-05-21,US,United States,Oklahoma,Haskell County,NA,-0.3,NA,NA,NA,NA
2020-05-21,US,United States,Oklahoma,Jackson County,NA,NA,NA,0.07,NA,NA
2020-05-21,US,United States,Oklahoma,Johnston County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Oklahoma,Kingfisher County,NA,-0.33,NA,NA,NA,NA
2020-05-21,US,United States,Oklahoma,Latimer County,NA,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,Oklahoma,Lincoln County,NA,NA,NA,-0.03,NA,NA
2020-05-21,US,United States,Oklahoma,Love County,NA,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,Oklahoma,Marshall County,NA,-0.21,NA,NA,NA,NA
2020-05-21,US,United States,Oklahoma,McClain County,NA,NA,NA,0.06,0.02,NA
2020-05-21,US,United States,Oklahoma,McIntosh County,NA,NA,NA,0.24,NA,NA
2020-05-21,US,United States,Oklahoma,Muskogee County,NA,NA,NA,0.09,0.12,0.02
2020-05-21,US,United States,Oklahoma,Nowata County,-0.2,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,Oklahoma,Oklahoma County,NA,NA,NA,-0.07,0.05,0.78
2020-05-21,US,United States,Oklahoma,Osage County,NA,NA,NA,-0.01,0.01,NA
2020-05-21,US,United States,Oklahoma,Pawnee County,NA,-0.32,NA,NA,NA,NA
2020-05-21,US,United States,Oklahoma,Pittsburg County,NA,NA,NA,-0.05,0.21,NA
2020-05-21,US,United States,Oklahoma,Pottawatomie County,NA,NA,NA,0.13,0.03,-0.08
2020-05-21,US,United States,Oklahoma,Rogers County,NA,NA,NA,0,0.13,0.27
2020-05-21,US,United States,Oklahoma,Sequoyah County,NA,NA,NA,0.09,0.3,NA
2020-05-21,US,United States,Oklahoma,Texas County,NA,NA,NA,-0.21,NA,NA
2020-05-21,US,United States,Oklahoma,Tulsa County,NA,NA,NA,-0.06,0.07,0.25
2020-05-21,US,United States,Oklahoma,Washington County,NA,NA,NA,-0.09,-0.03,NA
2020-05-21,US,United States,Oklahoma,Woods County,NA,NA,NA,NA,NA,-0.21
2020-05-21,US,United States,Oregon,Baker County,NA,NA,NA,0.02,NA,NA
2020-05-21,US,United States,Oregon,Clackamas County,NA,NA,NA,-0.28,-0.02,0.19
2020-05-21,US,United States,Oregon,Columbia County,NA,NA,NA,-0.06,0.02,0.27
2020-05-21,US,United States,Oregon,Crook County,NA,NA,NA,0.16,NA,NA
2020-05-21,US,United States,Oregon,Deschutes County,NA,NA,NA,-0.13,0.04,0.61
2020-05-21,US,United States,Oregon,Grant County,NA,-0.19,NA,NA,NA,NA
2020-05-21,US,United States,Oregon,Hood River County,NA,NA,NA,-0.15,NA,0.58
2020-05-21,US,United States,Oregon,Jefferson County,NA,NA,NA,0.02,NA,NA
2020-05-21,US,United States,Oregon,Klamath County,NA,NA,NA,-0.03,0.23,0.72
2020-05-21,US,United States,Oregon,Lane County,NA,NA,NA,-0.2,-0.02,0.29
2020-05-21,US,United States,Oregon,Linn County,NA,NA,NA,-0.04,0.12,0.29
2020-05-21,US,United States,Oregon,Marion County,NA,NA,NA,-0.22,-0.01,0.41
2020-05-21,US,United States,Oregon,Multnomah County,NA,NA,NA,-0.44,-0.09,0.05
2020-05-21,US,United States,Oregon,Sherman County,0.27,NA,NA,NA,NA,NA
2020-05-21,US,United States,Oregon,Umatilla County,NA,NA,NA,-0.03,0.18,0.14
2020-05-21,US,United States,Oregon,Wallowa County,NA,-0.19,NA,NA,NA,NA
2020-05-21,US,United States,Oregon,Washington County,NA,NA,NA,-0.32,-0.05,0.13
2020-05-21,US,United States,Pennsylvania,Adams County,NA,NA,NA,-0.25,0.1,0.54
2020-05-21,US,United States,Pennsylvania,Armstrong County,NA,NA,NA,-0.03,0.02,NA
2020-05-21,US,United States,Pennsylvania,Bedford County,NA,NA,NA,0.08,0.17,NA
2020-05-21,US,United States,Pennsylvania,Blair County,NA,NA,NA,-0.08,0.03,-0.17
2020-05-21,US,United States,Pennsylvania,Bucks County,NA,NA,NA,-0.24,-0.05,2.13
2020-05-21,US,United States,Pennsylvania,Cambria County,NA,NA,NA,-0.12,0.1,NA
2020-05-21,US,United States,Pennsylvania,Centre County,NA,NA,NA,-0.42,-0.04,-0.05
2020-05-21,US,United States,Pennsylvania,Clarion County,NA,NA,NA,-0.09,0.26,NA
2020-05-21,US,United States,Pennsylvania,Clinton County,NA,NA,NA,0.03,0.13,NA
2020-05-21,US,United States,Pennsylvania,Crawford County,NA,NA,NA,0.07,0.29,NA
2020-05-21,US,United States,Pennsylvania,Dauphin County,NA,NA,NA,-0.32,-0.07,0.53
2020-05-21,US,United States,Pennsylvania,Elk County,NA,NA,NA,-0.22,0.04,NA
2020-05-21,US,United States,Pennsylvania,Fayette County,NA,NA,NA,-0.12,0.13,-0.12
2020-05-21,US,United States,Pennsylvania,Fulton County,-0.27,-0.33,NA,NA,NA,NA
2020-05-21,US,United States,Pennsylvania,Huntingdon County,NA,NA,NA,-0.05,0.04,NA
2020-05-21,US,United States,Pennsylvania,Jefferson County,NA,NA,NA,0.03,0.14,NA
2020-05-21,US,United States,Pennsylvania,Lackawanna County,NA,NA,NA,-0.19,0.03,1.18
2020-05-21,US,United States,Pennsylvania,Lawrence County,NA,NA,NA,-0.09,0.03,NA
2020-05-21,US,United States,Pennsylvania,Lehigh County,NA,NA,NA,-0.28,-0.05,1.25
2020-05-21,US,United States,Pennsylvania,Lycoming County,NA,NA,NA,-0.12,0.1,0.4
2020-05-21,US,United States,Pennsylvania,Mercer County,NA,NA,NA,-0.07,0.14,-0.28
2020-05-21,US,United States,Pennsylvania,Monroe County,NA,NA,NA,-0.19,0.08,0.39
2020-05-21,US,United States,Pennsylvania,Montour County,NA,NA,NA,-0.21,-0.11,NA
2020-05-21,US,United States,Pennsylvania,Northumberland County,NA,NA,NA,-0.07,0.14,NA
2020-05-21,US,United States,Pennsylvania,Philadelphia County,NA,NA,NA,-0.35,-0.08,0.04
2020-05-21,US,United States,Pennsylvania,Potter County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,Pennsylvania,Snyder County,NA,NA,NA,0.01,0.1,NA
2020-05-21,US,United States,Pennsylvania,Sullivan County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Pennsylvania,Tioga County,NA,NA,NA,0.06,0.25,NA
2020-05-21,US,United States,Pennsylvania,Venango County,NA,NA,NA,0.16,0.22,NA
2020-05-21,US,United States,Pennsylvania,Washington County,NA,NA,NA,-0.2,0.1,0.54
2020-05-21,US,United States,Pennsylvania,Westmoreland County,NA,NA,NA,-0.11,0.1,1.1
2020-05-21,US,United States,Pennsylvania,York County,NA,NA,NA,-0.19,0.03,1.51
2020-05-21,US,United States,Rhode Island,Bristol County,NA,NA,NA,-0.16,0,NA
2020-05-21,US,United States,Rhode Island,Newport County,NA,NA,NA,-0.15,0.02,1.33
2020-05-21,US,United States,Rhode Island,Washington County,NA,NA,NA,-0.11,-0.05,0.94
2020-05-21,US,United States,South Carolina,Abbeville County,NA,NA,NA,NA,0.15,NA
2020-05-21,US,United States,South Carolina,Allendale County,NA,-0.19,NA,NA,NA,NA
2020-05-21,US,United States,South Carolina,Bamberg County,NA,NA,NA,NA,0.05,NA
2020-05-21,US,United States,South Carolina,Beaufort County,NA,NA,NA,-0.04,0.04,0.45
2020-05-21,US,United States,South Carolina,Calhoun County,0.03,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,South Carolina,Cherokee County,NA,NA,NA,0.04,0.1,0.07
2020-05-21,US,United States,South Carolina,Chesterfield County,NA,NA,NA,-0.1,0.02,NA
2020-05-21,US,United States,South Carolina,Colleton County,NA,NA,NA,0,0.05,NA
2020-05-21,US,United States,South Carolina,Dillon County,NA,NA,NA,-0.03,0,-0.27
2020-05-21,US,United States,South Carolina,Edgefield County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,South Carolina,Florence County,NA,NA,NA,-0.13,0.05,-0.22
2020-05-21,US,United States,South Carolina,Greenville County,NA,NA,NA,-0.12,0.07,0.08
2020-05-21,US,United States,South Carolina,Hampton County,-0.01,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,South Carolina,Jasper County,NA,NA,NA,-0.08,0.12,0.31
2020-05-21,US,United States,South Carolina,Lancaster County,NA,NA,NA,-0.01,0.15,NA
2020-05-21,US,United States,South Carolina,Lee County,0.08,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,South Carolina,Marion County,NA,NA,NA,-0.09,0.04,NA
2020-05-21,US,United States,South Carolina,McCormick County,NA,-0.2,NA,NA,NA,NA
2020-05-21,US,United States,South Carolina,Oconee County,NA,NA,NA,0.06,0.18,0.4
2020-05-21,US,United States,South Carolina,Pickens County,NA,NA,NA,-0.03,0.1,-0.4
2020-05-21,US,United States,South Carolina,Saluda County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,South Carolina,Sumter County,NA,NA,NA,-0.05,0.02,-0.28
2020-05-21,US,United States,South Carolina,Williamsburg County,NA,NA,NA,NA,0.02,NA
2020-05-21,US,United States,South Dakota,Beadle County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,South Dakota,Brookings County,NA,NA,NA,-0.14,NA,NA
2020-05-21,US,United States,South Dakota,Brule County,NA,-0.27,NA,NA,NA,NA
2020-05-21,US,United States,South Dakota,Charles Mix County,NA,-0.27,NA,NA,NA,NA
2020-05-21,US,United States,South Dakota,Codington County,NA,NA,NA,0.04,0.18,NA
2020-05-21,US,United States,South Dakota,Davison County,NA,NA,NA,0.01,NA,NA
2020-05-21,US,United States,South Dakota,Fall River County,NA,-0.26,NA,NA,NA,NA
2020-05-21,US,United States,South Dakota,Hamlin County,NA,-0.27,NA,NA,NA,NA
2020-05-21,US,United States,South Dakota,Hutchinson County,NA,-0.17,NA,NA,NA,NA
2020-05-21,US,United States,South Dakota,Lake County,NA,-0.29,NA,NA,NA,NA
2020-05-21,US,United States,South Dakota,Lincoln County,NA,NA,NA,-0.05,NA,NA
2020-05-21,US,United States,South Dakota,McCook County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,South Dakota,Minnehaha County,NA,NA,NA,-0.15,0.07,1.41
2020-05-21,US,United States,South Dakota,Oglala Lakota County,NA,-0.49,NA,NA,NA,NA
2020-05-21,US,United States,South Dakota,Roberts County,-0.07,-0.31,NA,NA,NA,NA
2020-05-21,US,United States,South Dakota,Todd County,NA,-0.46,NA,NA,NA,NA
2020-05-21,US,United States,South Dakota,Union County,0.22,-0.3,NA,NA,NA,NA
2020-05-21,US,United States,South Dakota,Yankton County,NA,NA,NA,0.07,NA,NA
2020-05-21,US,United States,Tennessee,anderson County,NA,NA,NA,-0.06,-0.02,0.09
2020-05-21,US,United States,Tennessee,Benton County,NA,NA,NA,-0.06,NA,NA
2020-05-21,US,United States,Tennessee,Blount County,NA,NA,NA,0,0.02,1.06
2020-05-21,US,United States,Tennessee,Campbell County,NA,NA,NA,0.18,0.27,0.59
2020-05-21,US,United States,Tennessee,Carroll County,NA,NA,NA,-0.1,NA,NA
2020-05-21,US,United States,Tennessee,Cheatham County,NA,NA,NA,-0.13,0.7,NA
2020-05-21,US,United States,Tennessee,Claiborne County,NA,NA,NA,0.1,0.36,NA
2020-05-21,US,United States,Tennessee,Cocke County,NA,NA,NA,0.16,0.08,0.64
2020-05-21,US,United States,Tennessee,Crockett County,NA,-0.22,NA,NA,NA,NA
2020-05-21,US,United States,Tennessee,Davidson County,NA,NA,NA,-0.24,0.02,-0.08
2020-05-21,US,United States,Tennessee,Decatur County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Tennessee,Dyer County,NA,NA,NA,0.13,0.02,NA
2020-05-21,US,United States,Tennessee,Fentress County,NA,-0.19,NA,NA,NA,NA
2020-05-21,US,United States,Tennessee,Gibson County,NA,NA,NA,0.04,0.1,NA
2020-05-21,US,United States,Tennessee,Grainger County,NA,-0.21,NA,NA,NA,NA
2020-05-21,US,United States,Tennessee,Grundy County,NA,-0.28,NA,NA,NA,NA
2020-05-21,US,United States,Tennessee,Hamilton County,NA,NA,NA,-0.07,0.04,0.38
2020-05-21,US,United States,Tennessee,Hardeman County,NA,-0.23,NA,NA,NA,NA
2020-05-21,US,United States,Tennessee,Hawkins County,NA,NA,NA,0.09,0.1,NA
2020-05-21,US,United States,Tennessee,Henderson County,NA,NA,NA,0.15,0.42,NA
2020-05-21,US,United States,Tennessee,Hickman County,NA,-0.3,NA,NA,NA,NA
2020-05-21,US,United States,Tennessee,Humphreys County,NA,NA,NA,0.09,NA,NA
2020-05-21,US,United States,Tennessee,Jefferson County,NA,NA,NA,0.03,0.08,NA
2020-05-21,US,United States,Tennessee,Knox County,NA,NA,NA,-0.09,0.01,0.1
2020-05-21,US,United States,Tennessee,Lawrence County,NA,NA,NA,0.11,0.16,NA
2020-05-21,US,United States,Tennessee,Lincoln County,NA,NA,NA,0.1,0.23,NA
2020-05-21,US,United States,Tennessee,Macon County,NA,NA,NA,NA,0.05,NA
2020-05-21,US,United States,Tennessee,Marion County,NA,NA,NA,0.12,0.22,0.27
2020-05-21,US,United States,Tennessee,Maury County,NA,NA,NA,-0.02,0,0.11
2020-05-21,US,United States,Tennessee,McNairy County,-0.02,-0.25,NA,NA,NA,NA
2020-05-21,US,United States,Tennessee,Monroe County,NA,NA,NA,0.16,0.21,-0.46
2020-05-21,US,United States,Tennessee,Moore County,NA,-0.22,NA,NA,NA,NA
2020-05-21,US,United States,Tennessee,Obion County,NA,NA,NA,-0.06,0.15,NA
2020-05-21,US,United States,Tennessee,Perry County,NA,-0.24,NA,NA,NA,NA
2020-05-21,US,United States,Tennessee,Putnam County,NA,NA,NA,0,0.06,-0.5
2020-05-21,US,United States,Tennessee,Roane County,NA,NA,NA,0.12,0.06,-0.13
2020-05-21,US,United States,Tennessee,Rutherford County,NA,NA,NA,-0.06,0.06,0.58
2020-05-21,US,United States,Tennessee,Sequatchie County,NA,NA,NA,NA,0.24,NA
